posted_by,under_construction,rera_approved,no_of_rooms,property_type,area_sqft,ready_to_move,resale,lon,lat,city,price_lacs
Dealer,0,0,1,BHK,572.0005719999999,1,1,18.5853,73.7413,Pune,40.0
Dealer,0,1,4,BHK,2080.443828,1,1,12.896796,77.5724,Bangalore,75.0
Dealer,0,0,2,BHK,1040.118871,1,1,22.175748,75.582163,Indore,28.0
Dealer,0,1,1,BHK,660.0660066,1,1,18.5211,73.8403,Pune,44.0
Dealer,1,0,1,BHK,492.2724671,0,0,22.58,88.42,Durgapur,8.6
Owner,0,0,2,BHK,850.1563832999999,1,1,17.476609,78.54529699999999,Secunderabad,29.9
Dealer,1,0,2,BHK,703.8712921,0,1,19.1649,72.9608,Mumbai,140.0
Owner,0,0,2,BHK,1200.0,1,1,25.124509,82.916257,Varanasi,48.0
Owner,0,0,2,BHK,1075.268817,1,1,28.585757,77.396668,Noida,40.0
Dealer,0,1,1,BHK,594.0740741000001,1,1,18.651598,73.735448,Pune,40.1
Dealer,0,1,4,BHK,1679.865611,1,1,12.96991,77.59796,Bangalore,140.0
Dealer,0,0,1,BHK,440.0067693,1,1,19.05871,72.89969,Maharashtra,130.0
Dealer,0,0,3,BHK,1620.264719,1,1,28.406152,77.355951,Faridabad,35.5
Dealer,0,0,2,BHK,871.3775308,1,1,12.91716,80.19287,Chennai,43.9
Dealer,0,0,2,BHK,1021.409456,1,1,28.2102,76.8606,Bhiwadi,22.9
Dealer,0,0,1,BHK,550.0705218999999,1,1,19.164548,73.52786800000001,Pune,39.0
Owner,0,0,2,BHK,915.0586831,1,1,18.5823,73.983,Pune,46.0
Owner,0,1,2,BHK,600.1846722,1,1,30.74,76.65,Mohali,13.0
Dealer,0,0,3,BHK,1274.813331,1,1,22.54111,88.33778000000001,Kolkata,70.0
Dealer,0,0,2,BHK,1194.137869,1,1,13.0983,80.1622,Chennai,66.0
Owner,0,1,3,BHK,2150.265621,1,1,30.768683000000003,76.650876,Mohali,85.0
Dealer,0,0,2,BHK,992.1259843,1,1,28.990399,77.059442,Sonipat,25.2
Owner,0,0,1,BHK,530.0353357,1,1,21.765,72.13694,Bhavnagar,12.0
Dealer,0,1,2,BHK,1015.123265,1,1,18.96667,72.83333,Mumbai,49.0
Owner,0,0,3,BHK,1250.0,1,1,25.61,85.14139,Patna,75.0
Owner,0,0,3,BHK,1133.144476,1,1,22.67,88.35,Kolkata,28.0
Owner,0,0,2,BHK,800.0,1,1,13.114624,80.188519,Chennai,55.0
Owner,1,1,2,BHK,1000.0,0,1,12.8458,77.6727,Bangalore,55.0
Dealer,0,0,2,BHK,1339.046599,1,1,28.431862,77.351104,Faridabad,50.0
Dealer,0,1,3,BHK,870.0466661,1,1,28.743724,76.81131500000001,Mumbai,110.0
Owner,0,0,2,BHK,1100.181206,1,1,16.753034,80.729469,Vijayawada,42.5
Dealer,1,0,4,BHK,2883.922134,0,1,18.5993,73.7625,Pune,240.0
Dealer,0,1,2,BHK,1762.92222,1,1,12.9847,77.5491,Bangalore,250.0
Dealer,0,1,3,BHK,1609.657948,1,1,24.69028,78.41889,Lalitpur,200.0
Dealer,0,0,2,BHK,1165.048544,1,1,28.162032,76.811066,Bhiwadi,30.0
Dealer,0,0,3,BHK,1500.0,1,1,28.65998,77.37027900000001,Ghaziabad,78.0
Owner,0,1,2,BHK,1294.03307,1,1,22.706116,73.11498,Anand,18.0
Dealer,0,0,3,BHK,1450.0,1,1,12.90579,77.54264,Bangalore,81.2
Owner,0,0,3,BHK,1423.211282,1,1,13.1172,80.28,Chennai,110.0
Dealer,0,0,4,BHK,3200.204813,1,1,18.49667,73.94167,Pune,250.0
Dealer,1,0,3,BHK,1450.039547,0,1,19.141644,72.842908,Lalitpur,220.0
Dealer,0,1,2,BHK,1428.571429,1,0,28.66667,77.41667,Ghaziabad,40.0
Owner,0,1,2,BHK,964.8370497000002,1,1,12.973237,77.64685899999999,Neemrana,22.5
Dealer,1,1,2,BHK,660.0224408,0,0,19.222101,72.988231,Maharashtra,100.0
Dealer,0,1,2,BHK,988.2352941,1,0,28.568096,77.390253,Noida,50.4
Dealer,0,1,1,BHK,710.0344576,1,1,24.69028,78.41889,Lalitpur,68.0
Dealer,0,0,3,BHK,1700.223714,1,1,12.977042,77.595277,Bangalore,76.0
Dealer,0,0,3,BHK,1300.211416,1,1,26.91868,75.750399,Jaipur,36.9
Dealer,0,0,3,BHK,1264.86213,1,1,19.18,72.96333,Maharashtra,150.0
Dealer,1,0,1,BHK,440.0670578,0,1,21.184011,79.66043,Karjat,21.0
Owner,0,0,2,BHK,1100.038825,1,1,13.008071,77.65129499999999,Bangalore,85.0
Builder,0,1,3,BHK,1812.543074,1,0,25.025959,75.873414,Kota,52.6
Owner,0,0,2,BHK,1235.023041,1,1,15.389936,75.097687,Bangalore,67.0
Dealer,0,0,3,BHK,1400.308325,1,1,28.40473,77.367514,Faridabad,54.5
Dealer,0,0,1,BHK,667.0567583,1,1,19.033956,73.075342,Mumbai,57.0
Owner,0,0,3,BHK,1600.409486,1,1,12.87004,77.673275,Bangalore,93.8
Owner,0,1,3,BHK,980.0918836,1,1,23.185756,77.498465,Bhopal,32.0
Builder,0,1,1,BHK,804.9535603999999,1,0,23.234244,77.507284,Bhopal,13.0
Dealer,1,0,4,BHK,3255.8139530000003,0,1,30.662283,76.822397,Chandigarh,140.0
Dealer,0,0,2,BHK,1008.130081,1,1,22.54111,88.33778000000001,Kolkata,62.0
Dealer,0,0,3,BHK,1886.465905,1,1,28.406388,77.342588,Faridabad,54.5
Dealer,1,1,2,BHK,455.6664709,0,0,19.245347,73.124577,Lalitpur,38.8
Dealer,1,1,3,BHK,2033.209082,0,1,28.429614,77.481711,Noida,120.0
Owner,0,0,2,BHK,850.1335924000001,1,1,12.923545,77.711773,Bangalore,35.0
Owner,0,0,3,BHK,1058.028432,1,1,12.872331,74.889927,Mangalore,45.4
Owner,0,0,2,BHK,800.0,1,1,23.273009,77.396415,Bhopal,20.0
Owner,1,0,2,BHK,1185.344828,0,1,28.4278,77.0973,Bhiwadi,33.0
Dealer,0,0,2,BHK,960.0808489,1,1,17.7,83.25,Visakhapatnam,57.0
Dealer,0,1,2,BHK,913.1156613,1,1,27.16726,75.70950500000001,Pune,66.0
Owner,0,0,2,BHK,900.4237287999998,1,1,22.556996,72.96319799999999,Anand,17.0
Dealer,0,0,2,BHK,1054.078827,1,1,23.803487,80.390045,Pune,46.0
Owner,0,0,2,BHK,1027.059056,1,1,13.0583,77.5732,Bangalore,52.0
Dealer,0,1,3,BHK,1575.013348,1,1,28.9196,76.8972,Ghaziabad,59.0
Owner,0,0,2,BHK,910.0364015,1,1,9.182037,77.87009,Chennai,35.0
Dealer,0,1,2,BHK,550.3577325,1,1,19.2361,72.8338,Lalitpur,140.0
Owner,0,1,2,BHK,1157.1675300000002,1,1,28.585757,77.396668,Noida,67.0
Owner,0,0,2,BHK,850.0303582,1,1,20.961597,77.775015,Amravati,28.0
Owner,0,0,1,BHK,605.0955414,1,1,18.49667,73.94167,Pune,38.0
Dealer,1,1,3,BHK,1076.817558,0,1,27.04965,80.851214,Lucknow,31.4
Dealer,1,1,2,BHK,843.9836026,0,1,18.96667,72.83333,Mumbai,140.0
Owner,0,0,2,BHK,1087.878788,1,1,12.842686,80.063733,Chennai,35.9
Dealer,0,0,2,BHK,806.1224490000001,1,1,12.93739,80.13874,Chennai,39.5
Dealer,0,1,3,BHK,1600.15804,1,1,12.9958935,77.761394,Bangalore,81.0
Dealer,0,1,3,BHK,1320.072333,1,1,18.539812,73.737678,Pune,73.0
Owner,0,0,2,BHK,1090.059694,1,1,28.66667,77.41667,Ghaziabad,42.0
Dealer,0,0,3,BHK,1151.851852,1,1,26.724219,88.326357,Siliguri,31.1
Dealer,1,0,2,BHK,999.6492459,0,1,22.760061,75.928572,Indore,28.5
Dealer,1,1,4,BHK,3811.252269,0,1,13.04034,77.591347,Bangalore,420.0
Owner,0,1,3,BHK,1149.865849,1,1,23.39751,77.42143,Bhopal,30.0
Owner,0,0,2,BHK,1650.280899,1,1,22.271018,73.154216,Vadodara,47.0
Dealer,0,1,2,BHK,666.6666667000001,1,1,19.068492000000003,72.898896,Maharashtra,160.0
Owner,1,1,3,BHK,1624.117328,0,1,28.429614,77.481711,Noida,89.7
Owner,0,0,2,BHK,830.1215535,1,1,9.91966,78.11939,Madurai,28.0
Owner,0,0,3,BHK,1100.0,1,1,10.0243,76.3053,Ernakulam,55.0
Dealer,1,0,1,BHK,654.7539672,0,1,28.582887,77.339935,Lalitpur,49.1
Dealer,0,1,3,BHK,1306.506402,1,1,19.239813,72.962722,Mumbai,150.0
Builder,0,1,3,BHK,145892.8571,1,0,12.928575,77.58572099999999,Bangalore,8170.0
Dealer,1,1,3,BHK,1484.162896,0,0,28.381414000000003,76.98137,Gurgaon,82.0
Builder,1,1,3,BHK,1360.0,0,0,25.61,85.14139,Patna,61.2
Dealer,0,0,3,BHK,900.090009,1,1,12.808137,77.58308000000001,Bangalore,60.0
Owner,0,0,2,BHK,1204.819277,1,1,12.9958935,77.761394,Bangalore,70.0
Owner,0,1,2,BHK,925.0243427,1,1,26.928785,75.828002,Jaipur,19.0
Dealer,0,0,3,BHK,1882.985878,1,1,12.96991,77.59796,Bangalore,140.0
Dealer,0,0,3,BHK,1200.274348,1,1,12.863492,77.74143000000001,Bangalore,35.0
Dealer,0,0,2,BHK,1075.268817,1,1,28.9196,76.8972,Ghaziabad,40.0
Dealer,0,0,3,BHK,1688.596491,1,1,30.662283,76.822397,Chandigarh,53.9
Dealer,0,1,5,BHK,2899.9064550000003,1,1,19.038205,73.06612,Maharashtra,310.0
Dealer,0,0,3,BHK,1586.109024,1,1,19.124896,72.89350300000001,Mumbai,570.0
Owner,0,1,3,BHK,1320.020308,1,1,28.560719,77.386208,Noida,78.0
Dealer,0,1,4,BHK,1405.283867,1,1,28.40473,77.367514,Faridabad,50.0
Dealer,0,1,2,BHK,522.8438798000001,1,1,28.340575,77.348933,Faridabad,21.4
Owner,0,0,2,BHK,1109.09914,1,1,22.706116,73.11498,Anand,24.5
Dealer,0,0,3,BHK,1256.055984,1,1,22.54111,88.33778000000001,Kolkata,70.0
Owner,0,0,3,BHK,1280.0,1,1,12.96991,77.59796,Bangalore,48.0
Dealer,0,1,1,BHK,424.9932182,1,0,20.084522,72.900306,Maharashtra,47.0
Dealer,0,0,2,BHK,1070.019394,1,1,19.05977,73.017705,Lalitpur,160.0
Dealer,0,0,2,BHK,1028.325699,1,1,19.035407,73.065449,Mumbai,110.0
Owner,0,0,3,BHK,1672.104405,1,1,17.45,78.5,Secunderabad,82.0
Owner,0,1,2,BHK,950.0777336,1,1,28.5035,77.426447,Noida,55.0
Dealer,0,1,1,BHK,617.990933,1,1,19.4559,72.8114,Lalitpur,25.9
Owner,0,0,2,BHK,819.9121522999999,1,1,22.835481,86.221099,Jamshedpur,28.0
Dealer,1,1,2,BHK,74810.84757,0,0,19.249861,72.96386600000001,Mumbai,8800.0
Owner,0,1,2,BHK,924.7027741,1,1,26.928785,75.828002,Jaipur,21.0
Owner,0,0,6,BHK,2040.087724,1,1,20.746141,78.616524,Nagpur,400.0
Dealer,0,0,4,BHK,4086.956522,1,0,28.403138,77.070052,Gurgaon,470.0
Dealer,0,0,1,BHK,662.2516555999999,1,1,19.12,72.91,Lalitpur,130.0
Dealer,0,0,3,BHK,1911.483605,1,1,19.040066,73.115347,Maharashtra,130.0
Owner,0,0,2,BHK,1160.092807,1,1,28.552626,77.33394799999999,Noida,80.0
Dealer,1,0,2,BHK,1178.606002,0,1,18.669919,73.853723,Pune,48.7
Owner,0,0,2,BHK,1080.108011,1,1,13.0205,80.1653,Chennai,60.0
Dealer,1,1,4,BHK,2348.717949,0,0,30.756258000000003,76.655851,Mohali,91.6
Owner,0,0,2,BHK,1339.013999,1,1,12.905538,77.694263,Bangalore,110.0
Owner,0,0,2,BHK,1300.264869,1,1,25.126665,75.826353,Kota,54.0
Owner,0,1,3,BHK,1750.036459,1,1,28.506454,77.40956800000001,Noida,120.0
Dealer,1,1,1,BHK,715.0640152999999,0,1,18.66238,73.80315999999999,Maharashtra,52.5
Owner,0,0,2,BHK,1400.094922,1,1,14.476297,78.84378199999999,Kadapa,59.0
Dealer,0,0,3,BHK,1825.150575,1,1,18.35466,74.021732,Pune,200.0
Dealer,1,1,3,BHK,2014.421959,0,1,30.662283,76.822397,Chandigarh,86.6
Dealer,1,0,2,BHK,926.4718268,0,1,12.925,77.595,Bangalore,110.0
Dealer,0,0,3,BHK,2032.520325,1,1,28.394375,77.35722700000001,Faridabad,70.0
Dealer,0,1,1,BHK,694.8640482999999,1,1,18.5823,73.983,Pune,29.9
Dealer,0,0,3,BHK,1682.651859,1,1,12.9255,77.6765,Bangalore,100.0
Owner,0,0,3,BHK,1620.22035,1,1,12.8706,77.6279,Bangalore,75.0
Dealer,0,0,2,BHK,1011.122346,1,1,18.96667,72.83333,Mumbai,200.0
Dealer,0,0,1,BHK,619.9078994,1,1,18.964489,73.019574,Mumbai,35.0
Dealer,0,0,2,BHK,1266.7849,1,1,12.9958935,77.761394,Bangalore,100.0
Dealer,0,1,2,BHK,924.1706161,1,1,26.928785,75.828002,Jaipur,19.5
Dealer,0,0,3,BHK,1567.398119,1,1,28.406388,77.342588,Faridabad,50.0
Owner,0,1,1,BHK,600.0375022999999,1,1,18.727323,73.804662,Pune,32.0
Dealer,0,0,2,BHK,147384.6154,1,0,28.384116,77.024406,Gurgaon,9580.0
Owner,0,0,2,BHK,1000.0,1,1,30.707397,76.758706,Chandigarh,67.9
Dealer,0,0,1,BHK,711.0623247000001,1,1,13.019638,80.22798900000001,Chennai,58.3
Dealer,0,0,4,BHK,2600.028889,1,1,19.083336,72.83666,Lalitpur,900.0
Dealer,0,0,2,BHK,1160.162724,1,1,19.957301,73.839897,Pune,77.0
Dealer,0,0,3,BHK,1569.506726,1,1,22.312358,73.145436,Vadodara,49.0
Owner,1,0,2,BHK,771.0100231,0,1,22.486821,88.233267,Kolkata,30.0
Dealer,0,1,3,BHK,1184.931507,1,1,19.283359,72.864964,Mumbai,86.5
Dealer,0,1,3,BHK,133117.3405,1,0,28.602325,77.40199399999999,Noida,9450.0
Owner,0,0,1,BHK,615.14802,1,1,22.721244,75.883018,Indore,16.0
Dealer,0,1,2,BHK,1157.082749,1,1,12.919423,77.522774,Bangalore,66.0
Dealer,0,0,3,BHK,1732.409382,1,1,28.537227,77.370417,Noida,130.0
Dealer,0,0,2,BHK,850.2386635,1,1,28.553374,77.355611,Noida,28.5
Owner,0,0,3,BHK,1280.409731,1,1,22.288976,73.128222,Vadodara,30.0
Dealer,0,0,3,BHK,1500.0,1,1,18.5442,73.7948,Pune,120.0
Dealer,0,0,1,BHK,580.0,1,1,12.845659,80.231049,Chennai,29.0
Dealer,1,1,1,BHK,505.3831539,0,0,12.915026,77.668562,Bangalore,39.9
Owner,0,0,2,BHK,1050.098447,1,1,22.72056,75.84722,Indore,48.0
Dealer,0,1,2,BHK,1032.791118,1,1,18.49667,73.94167,Pune,120.0
Dealer,0,1,3,BHK,1396.070321,1,1,12.86,77.786,Bangalore,40.5
Dealer,0,0,2,BHK,918.079096,1,1,19.2167,73.0833,Lalitpur,65.0
Owner,0,0,3,BHK,1498.287671,1,1,12.840956,77.659441,Bangalore,70.0
Dealer,0,1,3,BHK,1755.034177,1,1,31.292091,75.543763,Mumbai,380.0
Dealer,0,0,4,BHK,2504.173623,1,1,22.72056,75.84722,Manoramaganj,150.0
Dealer,1,1,3,BHK,1405.0325710000002,0,1,19.223942,73.139554,Lalitpur,110.0
Dealer,0,0,1,BHK,637.2673973999999,1,1,19.173951,72.860597,Lalitpur,100.0
Dealer,1,1,2,BHK,505.9065228999999,0,1,28.406152,77.355951,Faridabad,19.7
Dealer,1,0,2,BHK,1048.315603,0,1,21.56128,74.21238000000001,Maharashtra,47.3
Dealer,0,0,2,BHK,1160.128225,1,1,18.5993,73.7625,Pune,76.0
Dealer,0,0,3,BHK,1830.0122,1,1,18.96667,72.83333,Mumbai,360.0
Dealer,0,0,2,BHK,810.1851852000001,1,1,30.262241,78.032837,Dehradun,35.0
Dealer,1,1,3,BHK,1032.36246,0,0,12.842686,80.063733,Chennai,31.9
Owner,0,0,1,BHK,8992.805755,1,1,30.37861,76.7725,Ambala,25.0
Dealer,0,0,4,BHK,2300.070771,1,1,28.409485,76.90923599999999,Gurgaon,130.0
Owner,0,0,2,BHK,1134.141572,1,1,13.143,77.619,Bangalore,58.0
Owner,0,1,2,BHK,1372.683596,1,1,13.04034,77.591347,Bangalore,120.0
Dealer,0,0,3,BHK,1622.247972,1,1,30.725549,76.755804,Lalitpur,140.0
Owner,0,0,3,BHK,1250.0,1,1,13.0522,80.0615,Chennai,55.0
Dealer,0,0,4,BHK,2436.738519,1,1,22.5922,88.484911,Kolkata,130.0
Dealer,0,0,3,BHK,1559.1778880000002,1,1,12.96991,77.59796,Bangalore,110.0
Dealer,0,0,4,BHK,3500.028,1,1,19.1026,72.8243,Maharashtra,1250.0
Owner,0,0,2,BHK,1115.053218,1,1,21.0,77.0,Patna,44.0
Builder,1,1,2,BHK,1103.996467,0,0,13.036,77.6226,Bangalore,100.0
Owner,0,0,2,BHK,712.0662869,1,1,22.486821,88.233267,Kolkata,27.5
Dealer,1,0,2,BHK,492.743236,0,1,24.69028,78.41889,Lalitpur,110.0
Builder,1,1,1,BHK,483.3239118,0,0,18.539812,73.737678,Pune,34.2
Dealer,0,0,4,BHK,5043.646945,1,1,28.403138,77.070052,Gurgaon,520.0
Owner,0,0,1,BHK,408.589323,1,1,22.29691,70.79836,Rajkot,13.7
Dealer,0,0,2,BHK,917.9265659,1,1,18.637802,73.745912,Pune,42.5
Owner,0,1,3,BHK,1600.0,1,1,50.817397,4.42145,Bangalore,74.0
Dealer,0,0,2,BHK,1100.145608,1,1,18.549645,73.924971,Pune,68.0
Dealer,0,0,2,BHK,1350.186728,1,1,30.658839,76.681686,Mohali,47.0
Dealer,0,0,3,BHK,1459.059233,1,1,28.527597,77.389374,Noida,67.0
Dealer,0,1,3,BHK,1571.574991,1,1,28.381971000000004,77.347688,Faridabad,46.0
Owner,0,0,2,BHK,736.1601885,1,1,22.5,88.35,Kolkata,25.0
Owner,0,1,2,BHK,1200.0,1,1,28.406388,77.342588,Faridabad,42.0
Owner,1,1,3,BHK,1585.471317,0,1,13.0318,77.6583,Bangalore,110.0
Dealer,0,1,3,BHK,1500.060002,1,1,18.96667,72.83333,Mumbai,250.0
Dealer,0,0,3,BHK,1570.247934,1,1,28.5942,77.3675,Noida,95.0
Dealer,1,1,2,BHK,649.1398896000001,0,1,19.18,72.96333,Lalitpur,120.0
Dealer,0,0,3,BHK,2588.867868,1,1,12.96991,77.59796,Bangalore,260.0
Dealer,0,0,3,BHK,1819.652244,1,1,12.96991,77.59796,Bangalore,90.0
Dealer,1,0,2,BHK,967.9245283,0,1,12.952357,77.72250600000001,Bangalore,51.3
Dealer,0,1,3,BHK,1350.009927,1,1,28.6423,77.3445,Ghaziabad,68.0
Dealer,1,1,4,BHK,2236.719478,0,1,26.851,81.0011,Lucknow,120.0
Dealer,0,0,2,BHK,849.0566037999998,1,1,12.90579,77.54264,Bangalore,45.0
Dealer,0,0,3,BHK,1507.3071630000002,1,1,19.1955,72.8728,Mumbai,230.0
Owner,0,0,1,BHK,500.0,1,1,13.09,80.27,Chennai,17.0
Owner,0,1,2,BHK,1296.829971,1,1,13.09,80.27,Chennai,72.0
Builder,1,0,2,BHK,848.0,0,0,22.7808,86.1522,Jamshedpur,21.2
Owner,0,0,3,BHK,1450.116009,1,1,13.07667,77.525,Bangalore,75.0
Owner,0,0,3,BHK,1100.208147,1,1,22.69995,88.390833,Kolkata,37.0
Dealer,0,1,3,BHK,1139.177811,1,1,22.75,77.72,Bhopal,23.0
Owner,0,0,2,BHK,585.0234009,1,1,28.6711,77.3683,Ghaziabad,30.0
Dealer,0,0,2,BHK,813.2974127,1,1,19.103831,72.837361,Maharashtra,320.0
Dealer,0,1,2,BHK,1031.018682,1,1,18.475864,73.89000899999999,Pune,58.5
Dealer,0,1,3,BHK,1460.127293,1,1,18.5823,73.983,Pune,78.0
Dealer,0,1,3,BHK,1615.308151,1,1,28.480312,77.107771,Gurgaon,130.0
Owner,0,0,2,BHK,910.0455023,1,1,12.792727,77.685529,Bangalore,52.0
Owner,0,0,2,BHK,1200.111638,1,1,12.80009,77.71181999999999,Bangalore,43.0
Dealer,0,1,3,BHK,2912.267929,1,1,28.406685,77.105253,Gurgaon,320.0
Dealer,0,0,4,BHK,4290.575529,1,1,12.9958935,77.761394,Bangalore,290.0
Dealer,0,1,3,BHK,1751.046821,1,1,12.975179,78.033559,Bangalore,230.0
Dealer,1,0,3,BHK,1194.872909,0,1,18.637802,73.745912,Pune,55.0
Dealer,0,0,2,BHK,809.5854922,1,1,28.3967,77.32330999999999,Lalitpur,100.0
Dealer,0,1,4,BHK,2124.896706,1,1,12.8855,77.5638,Bangalore,180.0
Dealer,0,1,2,BHK,885.0103937000001,1,1,19.0167,72.8167,Lalitpur,430.0
Owner,0,0,2,BHK,1185.146168,1,1,12.936628,77.528802,Bangalore,90.0
Owner,0,0,2,BHK,930.2325581,1,1,22.759741,75.88953199999999,Indore,30.0
Dealer,1,1,2,BHK,499.6366279,0,0,19.255098,72.9815265,Lalitpur,110.0
Owner,0,1,3,BHK,1576.109498,1,1,28.469063,77.308984,Sonipat,38.0
Dealer,0,0,3,BHK,2449.26522,1,1,13.04034,77.591347,Bangalore,210.0
Dealer,1,1,2,BHK,1448.225923,0,1,18.5101,73.8141,Pune,140.0
Dealer,0,1,3,BHK,1401.164044,1,1,28.506454,77.40956800000001,Noida,65.0
Owner,0,1,2,BHK,1153.324288,1,1,22.271018,73.154216,Vadodara,25.5
Owner,0,0,1,BHK,600.0,1,1,18.75,73.08,Raigad,33.0
Dealer,1,1,1,BHK,454.3463296,0,0,18.966114,73.148278,Lalitpur,72.6
Builder,0,0,1,BHK,895.1048950999999,1,0,21.279707,78.842789,Maharashtra,32.0
Dealer,0,0,2,BHK,1250.0,1,1,21.17,72.83,Surat,50.0
Dealer,0,0,2,BHK,1140.021459,1,1,18.973908,73.02510600000001,Mumbai,85.0
Dealer,0,0,2,BHK,1500.150015,1,1,18.164774,74.580229,Pune,100.0
Owner,0,0,2,BHK,1225.02827,1,1,12.958996,74.80244300000001,Mangalore,65.0
Dealer,0,1,4,BHK,2571.428571,1,1,26.851,81.0011,Lucknow,180.0
Dealer,0,0,3,BHK,1600.0,1,1,18.58584,73.471734,Maharashtra,250.0
Owner,0,1,3,BHK,1829.826167,1,1,18.5823,73.983,Pune,100.0
Dealer,1,1,1,BHK,457.0042902,0,0,19.1759,72.9522,Maharashtra,98.0
Dealer,0,0,3,BHK,2300.084336,1,1,22.53028,88.33417,Kolkata,300.0
Dealer,0,1,3,BHK,2033.249611,1,1,28.401971000000003,77.09943299999999,Gurgaon,170.0
Dealer,0,0,3,BHK,1851.021959,1,1,18.9147285,72.8202265,Lalitpur,950.0
Owner,0,0,3,BHK,1665.231123,1,1,23.182972,72.611485,Gandhinagar,58.0
Dealer,1,0,2,BHK,1122.140699,0,1,12.938382,77.693968,Bangalore,78.0
Owner,0,0,1,BHK,651.0003176,1,1,28.707966,77.48760300000001,Ghaziabad,20.5
Dealer,1,1,3,BHK,1489.108911,0,0,30.662283,76.822397,Chandigarh,75.2
Dealer,0,1,4,BHK,2189.839572,1,0,30.662283,76.822397,Chandigarh,81.9
Owner,0,0,2,BHK,980.0918836,1,1,26.832353,75.841749,Jaipur,32.0
Owner,0,1,2,BHK,1195.219124,1,1,26.766594,80.949809,Lucknow,51.0
Dealer,1,1,2,BHK,696.0879855000001,0,1,24.69028,78.41889,Lalitpur,100.0
Dealer,0,1,1,BHK,674.8826291,1,1,24.6902,78.416,Lalitpur,23.0
Owner,0,0,2,BHK,920.0,1,1,12.840956,77.659441,Bangalore,46.0
Owner,0,0,2,BHK,693.9854594,1,1,30.328262,78.009109,Dehradun,21.0
Dealer,0,1,3,BHK,1605.605021,1,1,28.743724,76.81131500000001,Mumbai,110.0
Dealer,0,0,2,BHK,1139.014684,1,1,24.69028,78.41889,Lalitpur,83.0
Dealer,0,1,1,BHK,622.8956228999999,1,1,19.4559,72.8114,Lalitpur,25.9
Dealer,0,0,3,BHK,1738.0509,1,1,18.484943,73.90424200000001,Pune,140.0
Dealer,0,0,3,BHK,1330.203443,1,1,28.506454,77.40956800000001,Noida,51.0
Dealer,0,0,4,BHK,2800.0,1,1,19.097244,72.846785,Maharashtra,700.0
Owner,0,0,2,BHK,730.0602299999999,1,1,21.122092,79.045277,Nagpur,40.0
Owner,0,0,3,BHK,1615.695326,1,1,17.684148,75.916122,Solapur,84.0
Dealer,0,1,1,BHK,641.0256410000001,1,1,19.076057,73.097319,Mumbai,35.0
Dealer,0,0,2,BHK,1055.194805,1,1,22.461348,88.318428,Kolkata,32.5
Dealer,1,1,2,BHK,1011.680309,0,1,19.1615,72.8731,Lalitpur,110.0
Owner,0,0,2,BHK,974.025974,1,1,12.87004,77.673275,Bangalore,48.0
Dealer,1,0,1,BHK,760.0,0,1,12.87028,74.88056,Mangalore,24.7
Dealer,1,1,2,BHK,572.4098454,0,0,19.161955,72.839616,Lalitpur,130.0
Owner,0,0,3,BHK,1500.150015,1,1,28.57,77.32,Noida,50.0
Dealer,1,0,3,BHK,1263.1578949999998,0,1,22.54111,88.33778000000001,Kolkata,72.0
Owner,0,1,2,BHK,840.0,1,1,28.495803,77.42684799999999,Noida,42.0
Builder,0,1,2,BHK,1100.0,1,0,17.7,83.2167,Visakhapatnam,36.3
Dealer,0,0,3,BHK,1263.902932,1,1,22.54111,88.33778000000001,Kolkata,100.0
Dealer,0,0,2,BHK,1282.051282,1,1,18.5823,73.983,Pune,68.0
Dealer,0,0,1,BHK,450.0211775,1,1,24.857578,79.39186,Lalitpur,85.0
Owner,0,0,3,BHK,1300.0,1,1,13.0583,77.5732,Bangalore,65.0
Owner,1,0,3,BHK,1265.182186,0,1,23.66704,86.17795100000001,Bokaro,25.0
Dealer,0,0,2,BHK,883.2059055999999,1,1,28.579004,77.431173,Noida,33.5
Dealer,1,1,3,BHK,1620.2680810000002,0,1,22.281215,70.789479,Lalitpur,220.0
Owner,0,0,2,BHK,780.0312012,1,1,22.351959,87.345138,Midnapore,20.0
Owner,0,0,2,BHK,807.4283407,1,1,28.691929,77.329477,Ghaziabad,20.0
Owner,0,0,1,BHK,550.0550055,1,1,28.579004,77.431173,Noida,25.0
Owner,0,0,2,BHK,1000.0,1,1,9.930471,76.271273,Kochi,51.0
Dealer,1,0,2,BHK,1010.0,0,1,23.6667,86.9333,Asansol,20.2
Owner,0,1,2,BHK,1000.0,1,1,20.75,78.61667,Nagpur,55.0
Dealer,0,0,3,BHK,1687.478907,1,1,18.96,72.82,Maharashtra,150.0
Dealer,0,1,3,BHK,1645.091694,1,1,18.5823,73.983,Pune,61.0
Dealer,0,0,3,BHK,1451.216789,1,1,12.842686,80.063733,Chennai,65.0
Dealer,1,1,2,BHK,699.6812562999999,0,1,19.1759,72.9522,Lalitpur,180.0
Owner,0,0,3,BHK,2071.500167,1,1,58.69175268,-117.0016994,Indore,62.0
Dealer,0,0,3,BHK,1869.158879,1,0,28.409485,76.90923599999999,Gurgaon,110.0
Dealer,1,1,1,BHK,463.0021142,0,0,12.9958935,77.761394,Bangalore,21.9
Dealer,0,0,4,BHK,2746.365105,1,1,9.9800255,76.27530300000001,Kochi,170.0
Builder,1,0,2,BHK,932.2625698,0,0,20.236361,85.743845,Bhubaneswar,26.7
Dealer,0,1,5,BHK,3558.718861,1,1,22.760061,75.928572,Indore,110.0
